"Translation Info:
#---------------------------
659,4,166,"166. Ariko (nibaguhakana yewe Muhamadi), Allah ahamya ibyo yaguhishuriye; yabihishuye (bishingiye) ku bumenyi bwe ndetse n’abamalayika bahamya (ukuri kwabyo). Kandi Allah arahagije kuba Umuhamya.",""
660,4,167,"167. Mu by’ukuri ba bandi bahakanye bakanakumira (abantu kugana) inzira ya Allah, rwose bayobye bikabije.",""
661,4,168,"168. Mu by’ukuri ba bandi bahakanye bakanakora ibidatunganye, Allah ntazabababarira kandi ntazabayobora inzira itunganye.",""
662,4,169,"169. Uretse (kubayobora) inzira yo mu muriro wa Jahanamu, bazabamo ubuziraherezo; kandi ibyo kuri Allah biroroshye.",""
663,4,170,"170. Yemwe bantu! Mu by’ukuri, Intumwa (Muhamadi) yabazaniye ukuri guturutse kwa Nyagasani wanyu; bityo nimumwemere, ni byo byiza kuri mwe. Ariko nimuhakana, mu by’ukuri, ibiri mu birere n’ibiri mu isi byose ni ibya Allah. Kandi Allah ni Umumenyi uhebuje, Nyirubugenge buhambaye.",""
664,4,171,"171. Yemwe abahawe igitabo (Abanaswara)![71] Ntimugakabye mu idini ryanyu, kandi ntimukavuge kuri Allah ibitari ukuri. Mu by’ukuri, Mesiya Issa (Yesu) mwene Mariyamu (Mariya) nta kindi yari cyo uretse ko yari intumwa ya Allah akaba n’ijambo rye[72] yohereje muri Mariyamu ndetse na Roho (umwuka w’ubuzima) imuturutseho. Bityo, nimwemere Allah n’intumwa ze kandi ntimukavuge “Ubutatu!” Musigeho! Ni byo byiza kuri mwe. Mu by’ukuri, Allah ni Imana imwe rukumbi. Ni Nyirubutagatifu, ntiyagira umwana. Ibiri mu birere n’ibiri mu isi byose ni ibye. Kandi Allah arahagije kuba Umuhagararizi.","[71] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat
[72] Kuba Yesu yitwa “Ijambo rya Allah” bisobanuye ko yabayeho ku bw’ijambo ry’Imana yategetse ngo “Baho”, nuko abaho; nyina amubyara nta mugabo babonanye. Iri jambo rikaba ari naryo Allah akoresha iyo aca iteka ku bintu yagennye ko bibaho; nk’uko bigaragara mu mirongo itandukanye ya Qur’an."
665,4,172,"172. Mesiya (Yesu mwene Mariya) n’abamalayika b’ibyegera (bya Allah) ntibaterwa isoni no kuba abagaragu ba Allah. Kandi uzaterwa isoni no kumugaragira akanibona, bose azabakusanyiriza iwe (abacire urubanza).",""
666,4,173,"173. Naho ba bandi bemeye bagakora ibikorwa byiza, azabagororera ingororano zabo zuzuye, anabongerere mu ngabire ze. Ariko ba bandi banze kumugaragira bakanibona, (Allah) azabahanisha ibihano bibabaza. Kandi ntibazagira umurinzi cyangwa umutabazi utari Allah.",""
667,4,174,"174. Yemwe bantu! Mu by’ukuri, mwagezweho n’ikimenyetso (Intumwa Muhamadi) giturutse kwa Nyagasani wanyu; kandi twabahishuriye urumuri rugaragara (Qur’an).",""
668,4,175,"175. Bityo ba bandi bemeye Allah bagafatana urunana kuri We (bamugandukira), azabinjiza mu mpuhwe n’ingabire bye, kandi abayobore iwe mu nzira igororotse.",""
669,4,176,"176. Baragusobanuza (yewe Muhamadi ku bijyanye n’amategeko y’izungura). Vuga uti “Allah aciye iteka ku byerekeye inshike; igihe umuntu apfuye adasize umwana (cyangwa se umubyeyi), ariko asize mushiki we, ahabwa kimwe cya kabiri cy’ibyo yasize. Iyo (uwapfuye) yari umugore kandi akaba nta mwana asize, musaza we aramuzungura. Naho iyo (bashiki be) ari babiri (cyangwa barenzeho), bahabwa bibiri bya gatatu by’ibyo yasize. Baba ari abavandimwe b’igitsina gabo na gore; icyo gihe umuhungu ahabwa umugabane ungana n’uw’abakobwa babiri.” (Uko ni ko) Allah abasobanurira (amategeko ye) kugira ngo mutayoba. Kandi Allah ni Umumenyi wa buri kintu.",""
670,5,1,"1. Yemwe abemeye! Mujye mwuzuza amasezerano. Mwaziruriwe (kurya) amatungo, usibye ayo muza kugaragarizwa ko mwaziririjwe. Muziririjwe kandi guhiga igihe mwinjiye mu migenzo y’umutambagiro mutagatifu (Hija). Mu by’ukuri, Allah ategeka ibyo ashaka.",""
671,5,2,"2. Yemwe abemeye! Ntimukubahuke ubutagatifu bw’ibimenyetso bya Allah (bijyanye n’umutambagiro mutagatifu), cyangwa ukwezi gutagatifu (mu gukoramo urugamba), amatungo yagenewe kuba ibitambo (muyahohotera), n’abantu cyangwa amatungo ariho imitamirizo (iranga amatungo y’ibitambo), n’abagana Ingoro Ntagatifu bashaka ingabire no kwishimirwa na Nyagasani wabo. Ariko nimusoza (umutambagiro mutagatifu) mwemerewe guhiga. Kandi urwango mufitiye abantu babakumiriye kugera ku Musigiti mutagatifu ntiruzatume murengera (ngo mugire nabi). Ndetse muterane inkunga mu byiza no mu gutinya Allah kandi ntimuzaterane inkunga mu byaha n’ubugizi bwa nabi. Munatinye Allah, mu by’ukuri Allah ni Nyiribihano bikaze.",""
672,5,3,"3. Mwaziririjwe (kurya) icyipfushije, amaraso, inyama y’ingurube, icyabagiwe ikitari Allah, ikishwe kinizwe, ikishwe gikubiswe, icyapfuye gihanutse, icyapfuye gitewe ihembe n’ikindi, n’icyariweho n’inyamaswa (kigapfa) uretse icyo mwabashije kubaga kitarapfa), ndetse n’icyabagiwe ibigirwamana. (Mwaziririjwe kandi) kuraguza (mushaka kumenya ibizababaho); ibyo byose kuri mwe ni ukwigomeka ku mategeko ya Allah. Kuri ubu, ba bandi bahakanye bataye icyizere (cy’uko mutakivuye) mu idini ryanyu, bityo ntimukabatinye, ahubwo abe ari njye mutinya. Uyu munsi mbuzurije idini ryanyu, kandi mbasenderejeho inema zanjye, nanabahitiyemo ko Isilamu iba idini ryanyu. Ariko uzasumbirizwa n’inzara atari ukwigomeka (akarya ibyaziririjwe, nta cyaha kuri we). Mu by’ukuri Allah ni Ubabarira ibyaha, Nyirimpuhwe.",""
673,5,4,"4. Barakubaza (yewe Muhamadi) ku byerekeye ibyo baziruriwe (kurya). Vuga uti “Muziruriwe (kurya) ibyiza n’umuhigo mwafatiwe n’ibisiga ndetse n’imbwa mwatoje mukazigisha (guhiga) nk’uko Allah yabibigishije. Bityo, mujye murya ibyo zabafatiye ariko mubivugireho izina rya Allah (igihe muzohereje guhiga), kandi mugandukire Allah. Mu by’ukuri, Allah ni Ubanguka mu ibarura.”",""
674,5,5,"5. Ubu muziruriwe (kurya) amafunguro meza. Muziruriwe kandi amafunguro y’abahawe igitabo (Abayahudi n’Abanaswara), ndetse na bo baziruriwe amafunguro yanyu. Muziruriwe kandi (kurongora) abagore biyubashye mu bemeramanakazi n’abiyubashye muri ba bandi bahawe igitabo mbere yanyu, igihe mwabahaye inkwano zabo, kandi namwe mwiyubashye, mutiyandarika cyangwa ngo mugire inshoreke. Ariko uzahakana ukwemera, mu by’ukuri, ibikorwa bye bizaba imfabusa kandi ku munsi w’imperuka azaba mu banyagihombo.",""
675,5,6,"6. Yemwe abemeye! Igihe mugiye gukora isengesho, mujye mukaraba mu buranga bwanyu n’amaboko yanyu kugeza mu nkokora, muhanagure ku mitwe yanyu ndetse munakarabe ibirenge byanyu kugeza ku tubumbankore. Nimuba mufite Janaba[73], mujye mwiyuhagira umubiri wose. Ariko nimuba murwaye (mutabasha gukoresha amazi) cyangwa muri ku rugendo, cyangwa umwe muri mwe avuye mu bwiherero, cyangwa mwakoranye imibonano n’abagore banyu ntimubone amazi, mujye mukora Tayamamu[74] mwisukure mukoresheje igitaka gisukuye; mugihanaguze mu buranga bwanyu no ku maboko yanyu (ku biganza byanyu). Allah ntashaka kubashyiriraho ibibaremereye, ahubwo arashaka kubeza no kubasenderezaho inema ze kugira ngo mushimire.","[73] Igihe mwagiranye imibonano n’abagore banyu, cyangwa mwasohotswemo n’intanga mujye mwisukura, mwiyuhagira umubiri wose.
[74]Iri jambo twararisobanuye mu mirongo yabanje (Surat Nisai: 43)"
676,5,7,"7. Munibuke inema za Allah kuri mwe n’isezerano rye rikomeye yabasezeranyije ubwo mwavugaga muti “Twumvise kandi twumviye.” Kandi mugandukire Allah. Mu by’ukuri, Allah azi neza ibiri mu bituza byanyu.",""
677,5,8,"8. Yemwe abemeye! Mujye muhagarara mwemye (mwuzuza inshingano zanyu) kubera Allah, kandi mujye muba abahamya batabogama, ndetse urwango abantu babafitiye ntiruzatume mutabagirira ubutabera. Mujye murangwa n’ubutabera kuko ari byo byegereye kugandukira Allah, kandi mugandukire Allah. Mu by’ukuri, Allah azi neza ibyo mukora.",""
678,5,9,"9. Allah yasezeranyije ba bandi bemeye bakanakora ibikorwa byiza, kuzabababarira no kuzabagororera ibihembo bihambaye.",""
679,5,10,"10. Naho ba bandi bahakanye bakanahinyura ibimenyetso byacu, abo ni abantu bo mu muriro.",""
680,5,11,"11. Yemwe abemeye! Nimwibuke inema za Allah kuri mwe ubwo bamwe mu bantu bashakaga kubica, maze (Allah) akababarinda. Bityo nimugandukire Allah. Kandi abemeramana bajye biringira Allah.",""
681,5,12,"12. Rwose Allah yakiriye isezerano rya bene Isiraheli, maze tubatoranyamo abatware cumi na babiri. Nuko Allah aravuga ati “Mu by’ukuri, njye ndi kumwe namwe, nimuramuka muhojejeho iswala[75], mugatanga amaturo, mukemera intumwa zanjye mukazishyigikira, mukanaguriza Allah inguzanyo nziza. Mu by’ukuri, nzabababarira ibyaha byanyu nzanabinjize mu busitani butembamo imigezi (Ijuru). Ariko muri mwe uzahakana nyuma y’ibyo, rwose azaba ayobye inzira igororotse.”","[75] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat."
682,5,13,"13. Bityo kubera kwica isezerano ryabo rikomeye, twarabavumye tunadanangira imitima yabo (iba nk’urutare) kuko bahindura amagambo (ya Allah ari muri Tawurati) bakayakura mu myanya yayo (bayaha ibisobanuro bitari ibyayo), kandi banirengagije igice (cy’ubutumwa) bibutswaga. Ndetse ntuzahwema kubabonaho ubuhemu, uretse bake muri bo. Ku bw’ibyo, bababarire unirengagize (ibibi byabo). Mu by’ukuri, Allah akunda abakora ibyiza.",""
683,5,14,"14. No muri ba bandi bavuze bati “Mu by’ukuri, twe turi Abanaswara[76]”, twakiriye isezerano ryabo, ariko birengagije igice (cy’ubutumwa) bibutswaga, nuko tubateza ubugome n’urwango hagati yabo kugeza ku munsi w’imperuka; kandi Allah azabamenyesha ibyo bajyaga bakora.","[76] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat."
684,5,15,"15. Yemwe abahawe igitabo! Mwagezweho n’Intumwa yacu (Muhamadi) ibasobanurira byinshi mu byo mwahishaga mu gitabo (Tawurati n’Ivanjili) ikanirengagiza byinshi (yabonaga ko bitari ngombwa). Mu by’ukuri, mwagezweho n’urumuri (Intumwa Muhamadi) ndetse n’igitabo gisobanutse (Qur’an) biturutse kwa Allah.",""
685,5,16,"16. (Icyo gitabo) Allah akiyoboza mu nzira z’amahoro ba bandi bashaka kwishimirwa na we, akanabakura mu mwijima (w’ubuyobe) abaganisha mu rumuri ku bwo gushaka kwe, ndetse akanabayobora inzira igororotse.",""
686,5,17,"17. Rwose abavuze ko Mesiya (Yesu) mwene Mariyamu (Mariya) ari Imana, barahakanye. Vuga (yewe Muhamadi) uti “Ni nde wagira ububasha bwo kubuza Allah aramutse ashatse kurimbura Mesiya mwene Mariyamu, nyina, ndetse n’abari ku isi bose?” Kandi ubwami bw’ibirere n’ubw’isi n’ibiri hagati yabyo, ni ibya Allah. Arema icyo ashaka. Kandi Allah ni Ushobora byose.",""
687,5,18,"18. Kandi Abayahudi n’Abanaswara[77] baravuga bati “Turi abana ba Allah tukaba n’abatoni be.” Vuga uti “None se kuki abahanira ibyaha byanyu?” Ahubwo mwe muri bamwe mu bantu yaremye, ababarira uwo ashaka akanahana uwo ashaka. Kandi ubwami bw’ibirere n’ubw’isi n’ibiri hagati yabyo ni ibya Allah; ndetse iwe ni ho (byose) bizasubira.","[77] Reba uko twasobanuye iyi nyito mu murongo wa 62 muri Surat ul Baqarat."
688,5,19,"19. Yemwe abahawe igitabo! Rwose intumwa yacu (Muhamadi) yabagezeho ibasobanurira (ukuri) nyuma y’igihe kirekire nta ntumwa yoherejwe (hagati ya Issa na Muhamadi), kugira ngo mutazagira urwitwazo muvuga muti “Ntawe utanga inkuru nziza cyangwa umuburizi watugezeho.” Ariko ubu noneho utanga inkuru nziza akaba n’umuburizi yabagezeho. Kandi Allah ni Ushobora byose.",""
689,5,20,"20. Unibuke (yewe Muhamadi) ubwo Musa yabwiraga abantu be ati “Yemwe bantu banjye! Mwibuke inema za Allah kuri mwe, ubwo yabatoranyagamo abahanuzi ndetse (namwe) akabagira abami (nyuma y’uko mwari abagaragu mu gihugu cya Farawo), akanabaha ibyo atahaye uwo ari we wese mu biremwa (byo ku gihe cyanyu).”",""
690,5,21,"21.Yemwe bantu banjye! Nimwinjire ku butaka butagatifu (Yeruzalemu) Allah yabasezeranyije. Kandi ntimuzasubire inyuma (muhunga urugamba) kuko mwaba abanyagihombo.",""
691,5,22,"22. Baravuga bati “Yewe Musa! Mu by’ukuri, (kuri ubwo butaka) hari abantu b’ibihangange kandi ntabwo tuzahinjira batabanje kuhava; nibahava ni bwo tuzahinjira.”",""
692,5,23,"23. Abagabo babiri mu batinya (Allah) ndetse Allah yahaye ingabire baravuga bati “Nimubinjirane mu marembo; kuko nimuhabinjirana muzaba mubatsinze, kandi mwiringire Allah niba koko muri abemeramana.”",""
693,5,24,"24. Baravuga bati “Yewe Musa! Mu by’ukuri, ntiduteze kuhinjira na rimwe igihe cyose bagihari. Ngaho, genda wowe na Nyagasani wawe mubarwanye mwembi, rwose twebwe twiyicariye aha.”",""
694,5,25,"25. (Musa) aravuga ati “Nyagasani wanjye! Mu by’ukuri, ntawe ngenga uretse njye ubwanjye n’umuvandimwe wanjye; ngaho, dutandukanye n’abantu b’ibyigomeke.”",""
695,5,26,"26. (Allah) aravuga ati “Rwose (ubwo butaka) babuziririjwe imyaka mirongo ine, (bazayimara) barindagira mu isi; bityo ntuzababazwe n’abantu b’ibyigomeke.”",""
696,5,27,"27. Kandi (yewe Muhamadi) ubabarire by’ukuri inkuru y’abana babiri ba Adamu (Gahini na Abeli), ubwo bombi batangaga ibitambo; icy’umwe muri bo (Abeli) kikakirwa ariko icy’undi (Gahini) nticyakirwe. (Gahini) aravuga ati “Rwose ndakwica.” (Abeli) aravuga ati “Mu by’ukuri, Allah yakira (ibikorwa) by’abamutinya”,",""
697,5,28,"28. “Nuramuka undambuyeho ukuboko kwawe kugira ngo unyice, njye sinakuramburaho ukwanjye ngo nkwice, kuko mu by’ukuri njye ntinya Allah, Nyagasani w’ibiremwa byose.”",""
698,5,29,"29. (Aho kugira ngo twicane) nakwifuje ko wikorera umutwaro w’ibyaha byanjye n’ibyawe, maze ukaba mu bantu bo mu muriro. Icyo ni cyo gihembo cy’inkozi z’ibibi.",""
699,5,30,"30. Nuko umutima we umwoshya kwica umuvandimwe we, aramwica maze aba abaye mu banyagihombo.",""
700,5,31,"31. Nuko Allah yohereza icyiyoni gicukura mu butaka (gihamba kigenzi cyacyo), kugira ngo kimwereke uko ashyingura umuvandimwe we. (Gahini) aravuga ati “Mbega ibyago! Ubu koko nananiwe kuba nk’iki cyiyoni ngo nshyingure umuvandimwe wanjye?” Ubwo aba abaye mu bicuza (icyatumye yica umuvandimwe we).",""
701,5,32,"32. Kubera ibyo, twategetse bene Isiraheli ko uzica umuntu atamuhoye ko yishe undi cyangwa ko yakoze ubwononnyi ku isi, azafatwa nk’uwishe ab’isi bose. N’uzarokora ubuzima bw’umuntu, azagororerwa nk’uwarokoye ab’isi bose. Kandi rwose intumwa zacu zabazaniye ibimenyetso bigaragara, ariko abenshi muri bo nyuma yabyo bakomeje kuba abangizi ku isi.",""
702,5,33,"33. Mu by’ukuri igihano cy’abarwanya Allah n’intumwa ye bakanaharanira gukora ubwononnyi ku isi; ni uko bicwa cyangwa bakabambwa, cyangwa bagacibwa amaboko n’amaguru imbusane cyangwa bakirukanwa mu gihugu[78]. Ibyo (bihano) ni igisebo kuri bo ku isi kandi ku munsi w’imperuka bazahanishwa ibihano bihambaye.","[78]Abarwanya Allah n’intumwa ye bagamijwe muri uyu murongo ni ibisambo bitegera abantu mu mayira cyangwa bitera abantu, bigamije kubatera ubwoba, kubambura ibyabo, kubyangiza ndetse bikaba byanabica."
703,5,34,"34. Uretse ba bandi bicujije mbere y’uko mubafata (ngo bahanwe, abo muzabareke). Bityo mumenye ko Allah ari Ubabarira ibyaha, Nyirimpuhwe.",""
704,5,35,"35. Yemwe abemeye! Mugandukire Allah munakore ibikorwa bituma mumwiyegereza, kandi muharanire inzira ye kugira ngo mukiranuke.",""
705,5,36,"36. Mu by’ukuri ba bandi bahakanye, n’iyo baba bafite ibiri mu isi byose n’ibindi nka byo kugira ngo babyicunguze ibihano byo ku munsi w’imperuka, ntabwo bizemerwa kandi bazahanishwa ibihano bibabaza.",""
706,5,37,"37. Bazifuza kuva mu muriro ariko ntibazigera bawuvamo, kandi bazanahanishwa ibihano bihoraho.",""
707,5,38,"38. Umujura w’umugabo n’umujura w’umugore mujye mubaca amaboko (ibiganza) bibe igihano cy’ibyo bakoze, igihano ntangarugero giturutse kwa Allah. Kandi Allah ni Umunyacyubahiro bihebuje, Nyirubugenge buhambaye.",""
708,5,39,"39. Ariko uwicuza nyuma yo gukora icyaha ndetse akanakora ibikorwa byiza, rwose Allah aramubabarira. Mu by’ukuri, Allah ni Ubabarira ibyaha, Nyirimpuhwe.",""
709,5,40,"40. Ese ntuzi ko Allah afite ubwami bw’ibirere n’ubw’isi? Ahana uwo ashaka akanababarira uwo ashaka. Kandi Allah ni Ushobora byose.",""
710,5,41,"41. Yewe ntumwa (Muhamadi)! Ntugaterwe agahinda n’abahatanira kujya mu buhakanyi muri ba bandi bavuze bati “Twaremeye” babivugishije iminwa yabo ariko bitavuye ku mitima yabo. No mu Bayahudi hari abumviriza ibyo uvuga bagamije kujya kuvuga ibinyoma, bumviriza cyane ibyo uvuga bagamije kumvira abo mutari kumwe (batigeze bakugana). Bahindura amagambo (yo muri Tawurati) bayakura mu myanya yayo bavuga bati “Nimuhabwa (ibihuye) n’ibi (tubabwira), muzabyakire; ariko nimutabihabwa muzabe menge.” Uwo Allah ashaka kugerageza nta cyo wamumarira imbere ya Allah. Abo ni ba bandi Allah atashaka kweza imitima yabo (ngo bave mu buyobe); bazagira igisebo ku isi kandi no ku munsi w’imperuka bazahanishwa ibihano bihambaye.",""
711,5,42,"42. (Bakunda) gutega amatwi ibinyoma bakanakunda kwaka indonke. Nibakugana (yewe Muhamadi) ujye ubakiranura cyangwa ubirengagize. Nubirengagiza nta cyo bazagutwara kandi nubakiranura, ujye ubakiranura mu butabera. Mu by’ukuri, Allah akunda abakoresha ubutabera.",""
712,5,43,"43. Ese ni gute bagusaba ko ubakiranura kandi bafite Tawurati ikubiyemo amategeko ya Allah? Nyamara nyuma y’ibyo bagatera umugongo. Abo rwose ntabwo ari abemeramana (nyakuri).",""
713,5,44,"44. Mu by’ukuri, twahishuye Tawurati irimo umuyoboro n’urumuri. Ni na yo Abahanuzi biyeguriye Allah, Abihayimana n’abamenyi b’idini bifashisha mu gukiranura Abayahudi; kuko bahawe inshingano zo kubungabunga igitabo cya Allah, kandi bari n’abahamya bacyo. Bityo ntimugatinye abantu ahubwo mube ari njye mutinya, kandi ntimukagurane amagambo yanjye igiciro gito. Kandi abatazakiranura abantu bifashishije ibyo Allah yahishuye, abo ni bo bahakanyi.",""
714,5,45,"45. Kandi twabategetse muri yo (Tawurati) ko uwishe umuntu (abigambiriye) na we yicwa, ukuyemo ijisho na we akurwemo ijisho, uciye izuru na we acibwe izuru, uciye ugutwi na we acibwe ugutwi, ukuye iryinyo na we akurwe iryinyo, n’ukomerekeje na we akomeretswe. Ariko uzababarira (ntasabe guhorerwa), ibyo bizamubera icyiru (ababarirwe ibyaha). Kandi abatazakiranura abantu bifashishije ibyo Allah yahishuye, abo ni bo nkozi z’ibibi[79].","[79] Ibijyanye n’iyubahirizwa ry’ibihano byo ku isi bivugwa muri uyu murongo ndetse n’indi igaragara muri Qur’an iteganya ibihano by’ibyaha bitandukanye, ntibishyirwa mu bikorwa n’umuntu ku giti cye, ahubwo bishyirwa mu bikorwa n’ubutabera bwo mu gihugu kigendera ku mategeko ya Isilamu."
715,5,46,"46. Kandi nyuma y’uruhererekane rwazo (intumwa z’Abayisiraheli), twabakurikije Issa mwene Mariyamu ashimangira ibyahishuwe mbere ye muri Tawurati, tunamuha Ivanjili irimo umuyoboro n’urumuri inashimangira ibyo muri Tawurati yahishuwe mbere yayo, ikaba umuyoboro n’inyigisho ku batinyamana.",""
716,5,47,"47. Ngaho abahawe Ivanjili nibategekeshe ibyo Allah yayibahishuriyemo. Kandi abatazakiranura abantu bifashishije ibyo Allah yahishuye, abo ni bo bangizi.",""
717,5,48,"48. Twanaguhishuriye (yewe Muhamadi) igitabo (Qur’an) mu kuri, gishimangira ibitabo byakibanjirije kandi kibihatse. Bityo, jya ubakiranura ukoresheje ibyo Allah yahishuye kandi ntuzakurikire amarangamutima yabo ngo aguteshe ukuri kwakugezeho. Buri (muryango) muri mwe twawuhaye amategeko n’inzira igaragara (ukurikira). Iyo Allah aza kubishaka yari kubagira umuryango umwe (Umat), ariko (si uko yabigenje) kugira ngo abagerageze mu byo yabahaye; bityo nimurushanwe mu gukora ibyiza. Mwese muzagaruka kwa Allah, maze abamenyeshe ibyo mutavugagaho rumwe.",""
718,5,49,"49. Unabakiranuze ibyo Allah yahishuye, kandi ntuzakurikire amarangamutima yabo, kandi unabirinde kugira ngo batagutesha bimwe mu byo Allah yaguhishuriye. Ariko nibatera umugongo, ubwo umenye ko Allah ashaka kubahanira bimwe mu byaha byabo. Kandi mu by’ukuri, abenshi mu bantu ni ibyigomeke.",""
719,5,50,"50. None se barashaka amategeko yo mu bihe by’ubujiji? Ese ni nde wakiranura neza kurusha Allah, ku bantu bizera nyabyo?",""
