"Translation Info:
#---------------------------
684,5,15,"ئى ئەھلى كىتاب! (يەنى يەھۇدىيلار ۋە ناسارالار) سىلەرگە سىلەر كىتابتا (ئىنجىلدا ۋە تەۋراتتا) يوشۇرغان نۇرغۇن نەرسىلەرنى بايان قىلىپ بېرىدىغان ۋە (يوشۇرغان نەرسىلەردىن) نۇرغۇنىنى كەچۈرىدىغان (يەنى ئاشكارىلاپ سىلەرنى پاش قىلمايدىغان) رەسۇلىمىز كەلدى، سىلەرگە ئاللاھ تەرىپىدىن نۇر (يەنى مۇھەممەد ئەلەيھىسسالام) ۋە روشەن كىتاب (يەنى قۇرئان) كەلدى[15].",""
685,5,16,"ئاللاھ شۇ كىتاب (يەنى قۇرئان) ئارقىلىق رازىلىقىنى تىلىگەنلەرنى تىنچلىق يوللىرى (يەنى ئاللاھنىڭ شەرىئىتى ۋە ئۇنىڭ ئەھكاملىرى) غا يېتەكلەيدۇ، ئىرادىسى بويىچە ئۇلارنى (كۇفرى) قاراڭغۇلۇقلىرىدىن (ئىماننىڭ) نۇرىغا چىقىرىدۇ ۋە ئۇلارنى توغرا يولغا ھىدايەت قىلىدۇ[16].",""
686,5,17,"مەريەم ئوغلى مەسىھ (يەنى ئىيسا) ئاللاھتۇر دېگەن كىشىلەر ھەقىقەتەن كاپىر بولدى. (ئى مۇھەممەد!) ئېيتقىنكى، «ئەگەر ئاللاھ مەريەم ئوغلى مەسىھنى، مەسىھنىڭ ئانىسىنى (يەنى مەريەمنى) ۋە يەر يۈزىدىكى بارلىق كىشىلەرنى ھالاك قىلىشنى ئىرادە قىلسا، ئاللاھ (نىڭ ئىرادىسى) دىن بىرەر نەرسىنى توسۇشقا كىم قادىر بولالايدۇ؟» ئاسمانلارنىڭ، زېمىننىڭ ۋە ئۇلارنىڭ ئارىسىدىكى نەرسىلەرنىڭ ئىگىدارچىلىقى ئاللاھقا خاستۇر، ئاللاھ خالىغىنىنى خەلق ئېتىدۇ، ئاللاھ ھەر نەرسىگە قادىردۇر[17].",""
687,5,18,"يەھۇدىيلار ۋە ناسارالار: «بىز ئاللاھنىڭ ئوغۇللىرىدۇرمىز (يەنى ئاتا ـ بالىدەك يېقىنمىز) ۋە دوستلىرىدۇرمىز» دېدى. ئېيتقىنكى، «(ئۇنداق بولسا) ئاللاھ نېمە ئۈچۈن سىلەرگە گۇناھىڭلار تۈپەيلىدىن ئازاب قىلىدۇ؟» ئەمەلىيەتتە سىلەرمۇ باشقا كىشىلەرگە ئوخشاش ئاللاھ ياراتقان ئىنسانسىلەر. ئاللاھ خالىغان ئادەمگە مەغپىرەت قىلىدۇ؛ خالىغان ئادەمگە ئازاب قىلىدۇ (يەنى مەغپىرەت قىلىنىشنى خالىغان كىشىنى ئاللاھ مەغپىرەت قىلىدۇ، ئازاب قىلىنىشنى خالىغان كىشىگە ئاللاھ ئازاب قىلىدۇ). ئاسمانلارنىڭ، يەر يۈزىنىڭ ۋە ئۇلارنىڭ ئارىسىدىكى نەرسىلەرنىڭ ئىگىدارچىلىقى ئاللاھقا خاستۇر، ئەڭ ئاخىر بارىدىغان جاي ئاللاھنىڭ دەرگاھىدۇر[18].",""
688,5,19,"ئى ئەھلى كىتاب! (يەنى يەھۇدىيلار ۋە ناسارالار) بىزگە (ساۋاب بىلەن) خۇشخەۋەر بەرگۈچى، (ئازابتىن) ئاگاھلاندۇرغۇچى كەلمىدى دېمەسلىكىڭلار ئۈچۈن، پەيغەمبەرلەر ئۈزۈلۈپ قالغان بىر زاماندا سىلەرگە (شەرىئەتنى ۋە ئۇنىڭ ئەھكاملىرىنى) بايان قىلىپ بېرىدىغان رەسۇلىمىز كەلدى، ھەقىقەتەن سىلەرگە خۇشخەۋەر بەرگۈچى ۋە ئاگاھلاندۇرغۇچى (يەنى مۇھەممەد ئەلەيھىسسالام) كەلدى (ئەمدى سىلەرگە ئۆزرە قالمىدى). ئاللاھ ھەر نەرسىگە قادىردۇر[19].",""
689,5,20,"ئۆز ۋاقتىدا، مۇسا ئۆز قەۋمىگە ئېيتتى: «ئى قەۋمىم! ئاللاھنىڭ سىلەرگە بەرگەن نېمىتىنى ياد قىلىڭلار، ئاللاھ ئۆز ۋاقتىدا ئىچىڭلاردا (سىلەرنى توغرا دىنغا يېتەكلەيدىغان) نۇرغۇن پەيغەمبەرلەرنى بارلىققا كەلتۈردى. سىلەردىن پادىشاھلار قىلدى (يەنى ئۆزەڭلارنى ئۆزەڭلارغا خوجا قىلدى). سىلەرگە جاھان ئەھلىدىن ھېچ كىشىگە بەرمىگەن (دەريانى يېرىپ ئوتتۇرىسىدىن يول ئېچىپ بېرىش، بۇلۇتلارنى سايىۋەن قىلىپ بېرىش، ئاسماندىن يېمەكلىك چۈشۈرۈپ بېرىش قاتارلىق) نېمەتلەرنى بەردى[20].",""
690,5,21,"ئى قەۋمىم! ئاللاھ سىلەرگە تەقدىر قىلغان (يەنى سىلەرنى كىرىشكە ئەمر قىلغان) مۇقەددەس زېمىنغا (يەنى بەيتۇلمۇقەددەسكە) كىرىڭلار، ئارقاڭلارغا چېكىنمەڭلار، بولمىسا (ئىككىلا دۇنيادا) زىيان تارتقۇچىلاردىن بولۇپ قالىسىلەر»[21].",""
691,5,22,"ئۇلار: «ئى مۇسا! مۇقەددەس زېمىندا كۈچلۈك (يەنى جاسامەتلىك، قامەتلىك) بىر قەۋم بار (ئۇلار ئاد قەۋمىنىڭ قالدۇقى بولغان ئەمالىقەلەر بولۇپ)، ئۇلار چىقىپ كەتمىگۈچە بىز ئۇ يەرگە ھەرگىز كىرمەيمىز، ئۇلار ئۇيەردىن چىقىپ كەتسە چوقۇم كىرىمىز» دېدى[22].",""
692,5,23,"ئاللاھتىن قورققۇچىلاردىن بولغان، ئاللاھنىڭ (ئىمان بىلەن تائەتتىن ئىبارەت) نېمىتىگە ئېرىشكەن ئىككى ئادەم (يەنى كالب ئىبن يەفۇننە بىلەن يۇشە ئىبن نۇن) ئۇلارغا: «(شەھەرنىڭ) دەرۋازىسىدىن ھۇجۇم قىلىپ كىرىڭلار، (شەھەرنىڭ) دەرۋازىسىدىن ھۇجۇم قىلىپ كىرسەڭلار، چوقۇم غەلىبە قىلىسىلەر، ئەگەر (ئاللاھنىڭ ۋەدە قىلغان ياردىمىگە) ئىشەنسەڭلار، ئاللاھقا تەۋەككۈل قىلىڭلار» دېدى[23].",""
693,5,24,"ئۇلار: « ئى مۇسا! مادامىكى، ئۇلار مۇقەددەس يەردە ئىكەن، بىز ھەرگىز ئۇ يەرگە كىرمەيمىز، سەن پەرۋەردىگارىڭ بىلەن بىللە بېرىپ ئىككىڭلار ئۇرۇشۇڭلار، بىز بۇ يەردە ئولتۇرۇپ تۇرايلى» دېدى[24].",""
694,5,25,"مۇسا دېدى: «پەرۋەردىگارىم! مەن پەقەت ئۆزۈمگە ۋە قېرىنداشلىرىمغىلا ئىگىمەن، سەن بىز بىلەن (ئىتائىتىڭدىن باش تارتقان) قەۋمنىڭ ئارىسىنى ئايرىۋەتكىن»[25].",""
695,5,26,"ئاللاھ دېدى: « ئۇلارنىڭ مۇقەددەس يەرگە كىرىشى 40 يىلغىچە ھارام قىلىندى، (بۇ جەرياندا) ئۇلار زېمىندا ئادىشىپ يۈرىدۇ. پاسىق قەۋم ئۈچۈن قايغۇرمىغىن»[26].",""
696,5,27,"(ئى مۇھەممەد!) ئۇلارغا (يەنى ئەھلى كىتابقا ۋە قەۋمىڭگە) ئادەمنىڭ ئىككى ئوغلى (يەنى ھابىل بىلەن قابىل) نىڭ ھېكايىسىنى راستلىق بىلەن ئوقۇپ بەرگىن. ئۆز ۋاقتىدا ئۇلار (يەنى ھابىل بىلەن قابىل) ئىككىيلەن قۇربانلىق قىلغان ئىدى. بىرسى (يەنى ھابىل) نىڭ قوبۇل بولدى، يەنە بىرسى (يەنى قابىل) نىڭ قوبۇل بولمىدى. (قابىل ھابىلغا) «مەن سېنى چوقۇم ئۆلتۈرىمەن» دېدى، ھابىل نېمىشقا؟ دېۋىدى، قابىل: «ئاللاھ سېنىڭ قۇربانلىقىڭنى قوبۇل قىلىپ، مېنىڭكىنى قوبۇل قىلمىدى» دېدى. (ھابىل) ئېيتتى: «ئاللاھ پەقەت تەقۋادارلارنىڭ (قۇربانلىقىنى) قوبۇل قىلىدۇ»[27].",""
697,5,28,"ئەگەر سەن مېنى ئۆلتۈرۈشكە قولۇڭنى سوزىدىغان بولساڭ، مەن سېنى ئۆلتۈرۈشكە قولۇمنى سوزمايمەن، مەن ھەقىقەتەن ئالەملەرنىڭ پەرۋەردىگارى ئاللاھتىن قورقىمەن[28].",""
698,5,29,"مەن ھەقىقەتەن سېنىڭ مەن بىلەن مۇناسىۋەتلىك (يەنى مېنى ئۆلتۈرگەنلىك) ۋە ئۆزۈڭنىڭ (ئىلگىرىكى) گۇناھىڭنى (يەنى ئاتاڭ ئادەمنىڭ ئەمرىگە ئاسىيلىق قىلغانلىق گۇناھىڭنى) ئۈستۈڭگە ئېلىپ ئەھلى دوزاخلاردىن بولۇشۇڭنى تىلەيمەن، (كىشىلەرگە) زۇلۇم قىلغۇچىلارنىڭ جازاسى شۇدۇر[29].",""
699,5,30,"ئۇ (يەنى قابىل) نىڭ نەپسى ئۇنىڭغا قېرىندىشىنى (يەنى ھابىلنى) ئۆلتۈرۈشنى چىرايلىق كۆرسەتتى، شۇنىڭ بىلەن، ئۇنى ئۆلتۈرۈپ (دۇنيا ۋە ئاخىرەتتە) زىيان تارتقۇچىلاردىن بولدى[30].",""
700,5,31,"ئاللاھ ئۇنىڭغا قېرىندىشىنىڭ جەسىتىنى قانداق كۆمۈشنى كۆرسىتىش ئۈچۈن بىر قاغا ئەۋەتتى. قاغا (تۇمشۇقى ۋە ئىككى پۇتى بىلەن) يەرنى كولىدى. ئۇ (يەنى قابىل بۇنى كۆرۈپ): «ۋاي مەن قېرىندىشىمنىڭ جەسىتىنى كۆمۈشتە مۇشۇ قاغىچىلىك بولۇشتىن ئاجىز كەلدىممۇ؟» دېدى. شۇنىڭ بىلەن ئۇ نادامەت قىلغۇچىلاردىن بولدى[31].",""
701,5,32,"شۇ (يەنى قابىلنىڭ ھابىلنى ناھەق ئۆلتۈرگەنلىكى) سەۋەبتىن (تەۋراتتا) ئىسرائىل ئەۋلادىغا ھۆكۈم قىلدۇقكى، كىمكى ناھەق ئادەم ئۆلتۈرمىگەن ياكى يەر يۈزىدە بۇزغۇنچىلىق قىلمىغان بىر ئادەمنى ئۆلتۈرسە، ئۇ پۈتۈن ئىنسانلارنى ئۆلتۈرگەندەك بولىدۇ. كىمكى بىر ئادەمنى تىرىلدۈرسە (يەنى قۇتقۇزسا ياكى ھايات قېلىشىغا سەۋەبچى بولسا)، ئۇ پۈتۈن ئىنسانلارنى تىرىلدۈرگەندەك بولىدۇ. پەيغەمبەرلىرىمىز بەنى ئىسرائىلغا راستلا (شانلىق) مۆجىزىلەرنى ئېلىپ كەلدى، شۇنىڭدىن كېيىن ئۇلارنىڭ (يەنى ئىسرائىل ئەۋلادىنىڭ) تولىسى (كۇفرىدا، ئادەم ئۆلتۈرۈشتە) زېمىندا ھەددىدىن ئاشقۇچىلاردىن بولدى[32].",""
702,5,33,"ئاللاھ ۋە ئۇنىڭ رەسۇلى بىلەن ئۇرۇش قىلىدىغانلارنىڭ، يەر يۈزىدە بۇزغۇنچىلىق قىلىدىغانلارنىڭ جازاسى شۇكى، ئۇلار ئۆلتۈرۈلۈشى ياكى دارغا ئېسىلىشى ياكى ئوڭ قوللىرى ۋە سول پۇتلىرى كېسىلىشى ياكى سۈرگۈن قىلىنىشى كېرەك. بۇ (يەنى جازا) ئۇلار ئۈچۈن بۇ دۇنيادا رەسۋالىق (ئېلىپ كەلگۈچىدۇر)، ئاخىرەتتە ئۇلار چوڭ ئازابقا دۇچار بولىدۇ[33].",""
703,5,34,"سىلەر تۇتۇۋېلىشتىن ئىلگىرى تەۋبە قىلغانلار بۇنىڭدىن مۇستەسنا، بىلىڭلاركى، ئاللاھ مەغپىرەت قىلغۇچىدۇر، ناھايىتى مېھرىباندۇر[34].",""
704,5,35,"ئى مۆمىنلەر! مەقسەتكە ئېرىشىشىڭلار ئۈچۈن ئاللاھ (نىڭ ئازابى) دىن قورقۇڭلار، ئاللاھقا (تائەت ـ ئىبادەت قىلىش، گۇناھتىن ساقلىنىش بىلەن) يېقىنچىلىقنى تىلەڭلار، ئاللاھ يولىدا جىھاد قىلىڭلار[35].",""
705,5,36,"زېمىندىكى بارلىق نەرسىلەر، يەنە شۇنىڭدەك بىر ھەسسە كېلىدىغان نەرسىلەر كاپىرلارنىڭ بولۇپ، ئۇلار قىيامەت كۈنى (ئاللاھ) نىڭ ئازابىدىن قۇتۇلۇش ئۈچۈن ئۇنى فىدىيە قىلىپ بەرگەن تەقدىردىمۇ، ئۇلارنىڭ (فىدىيەسى) قوبۇل قىلىنمايدۇ، ئۇلار قىينىغۇچى ئازابقا دۇچار بولىدۇ[36].",""
706,5,37,"ئۇلار دوزاختىن چىقماقچى بولىدۇ-يۇ، ھەرگىز چىقالمايدۇ، ئۇلار دائىملىق ئازابقا قالىدۇ[37].",""
707,5,38,"ئوغرىلىق قىلغۇچى ئەرنىڭ ۋە ئوغرىلىق قىلغۇچى ئايالنىڭ قىلمىشىنى جازالاپ، ئاللاھ تەرىپىدىن ئىبرەت قىلىش يۈزىسىدىن قوللىرىنى كېسىڭلار، ئاللاھ (ئۆز ئەمرىنى ئىشقا ئاشۇرۇشتا) غالىبتۇر، ھېكمەت بىلەن ئىش قىلغۇچىدۇر[38].",""
708,5,39,"كىمكى (ئوغرىلىق قىلىپ كىشىلەرگە) زۇلۇم قىلغاندىن كېيىن تەۋبە قىلسا، (ئەمەلىنى) تۈزىسە (يەنى ئوغرىلىق قىلىشتىن يانسا)، ئاللاھ ئۇنىڭ تەۋبىسىنى قوبۇل قىلىدۇ، ئاللاھ ناھايىتى مەغپىرەت قىلغۇچىدۇر، ناھايىتى مېھرىباندۇر[39].",""
709,5,40,"بىلمەمسەنكى، ئاسمانلارنىڭ ۋە زېمىننىڭ پادىشاھلىقى ئاللاھقا خاستۇر، ئاللاھ خالىغان ئادەمگە ئازاب قىلىدۇ، خالىغان ئادەمگە مەغپىرەت قىلىدۇ، ئاللاھ ھەممە نەرسىگە قادىردۇر[40].",""
710,5,41,"ئى پەيغەمبەر! دىللىرىدا ئىشەنمەي، ئېغىزلىرىدا: «ئىمان ئېيتتۇق» دەپ قويىدىغانلار (يەنى مۇناپىقلار) دىن ۋە يەھۇدىيلاردىن كۇفرىغا (پۇرسەت تاپسىلا كۇفرىنى ئىزھار قىلىشقا) ئالدىرايدىغان كىشىلەر سېنى غەمكىن قىلمىسۇن، ئۇلار (ئۆلىمالىرى توقۇغان) يالغانغا قۇلاق سالىدۇ. ساڭا كەلمىگەن (يەنى ئۆچلۈك قىلىپ سېنىڭ سۆھبىتىڭگە ھازىر بولمىغان) باشقا بىر قەۋمگە (يەنى خەيبەر يەھۇدىيلىرىنىڭ سۆزىگە) قۇلاق سالىدۇ، ئۇلار (تەۋراتنىڭ) سۆزلىرىنى ئۆزئورنىدىن ئۆزگەرتىۋېتىدۇ (يەنى ئاللاھنىڭ ئەھكاملىرىنى باشقىلارغا ئالماشتۇرۇۋېتىدۇ). ئۇلار: «ئەگەر سىلەرگە بۇ (ھۆكۈم) بېرىلسە، ئۇنى قوبۇل قىلىڭلار، ئەگەر ئۇ بېرىلمىسە قوبۇل قىلماڭلار» دەيدۇ، ئاللاھ بىركىمنىڭ گۇمراھلىقىنى ئىرادە قىلىدىكەن، ئۇنىڭ ئۈچۈن ئاللاھقا قارشى قولۇڭدىن ھېچ ئىش كەلمەيدۇ (يەنى ھېچ ئادەم ئۇنىڭدىن گۇمراھلىقنى دەپئى قىلىشقا قادىر بولالمايدۇ). دىللىرىنى (قىلمىشى قەبىھ بولغانلىقتىن كۇفرىدىن) پاك قىلىشنى ئاللاھ خالىمىغان كىشىلەر ئەنە شۇلاردۇر، ئۇلار دۇنيادا رەسۋالىققا، ئاخىرەتتە چوڭ ئازابقا قالىدۇ[41].",""
711,5,42,"ئۇلار يالغانغا قۇلاق سالغۇچىلاردۇر، (پارا ۋە جازانىغا ئوخشاش) ھارامنى يېگۈچىلەردۇر. (ئى مۇھەممەد!) ئەگەر ئۇلار سېنىڭ ئالدىڭغا (دەۋالىشىپ) كەلسە، ئۇلارنىڭ ئارىسىدا ھۆكۈم قىلىپ قويساڭ ياكى ئۇنى رەت قىلساڭ بولىدۇ (يەنى ئۇلارنىڭ ئارىسىدا ھۆكۈم چىقىرىش ياكى ئۇلاردىن يۈز ئۆرۈش سېنىڭ ئىختىيارىڭ)، ئەگەر ئۇلارنى رەت قىلساڭ، ئۇلار ساڭا قىلچە زىيان يەتكۈزەلمەيدۇ (چۈنكى ئاللاھ سېنى كىشىلەرنىڭ شەررىدىن ساقلايدۇ)، ئەگەر ئۇلارنىڭ ئارىسىدا ھۆكۈم قىلساڭ، ئادىللىق بىلەن ھۆكۈم قىلغىن، ئاللاھ ھەقىقەتەن ئادىللارنى دوست تۇتىدۇ[42].",""
712,5,43,"ئۇلارنىڭ يېنىدا ئاللاھنىڭ ھۆكمىنى ئۆز ئىچىگە ئالغان تەۋرات تۇرسا (يەنى تەۋراتتىكى ھۆكۈملەرنى كۆرۈپ تۇرۇپ ئەمەل قىلمايۋاتسا)، (ئى مۇھەممەد!) قانداقچە سېنى ھۆكۈم چىقىرىشقا تەكلىپ قىلىدۇ؟ ئاندىن كېيىن (يەنى ھەقىقەت ئاشكارا بولغاندىن كېيىن) سېنىڭ ھۆكمىڭدىن يۈز ئۆرۈيدۇ، ئەنە شۇلار (تەۋراتقىمۇ، ساڭىمۇ) ئىشەنمىگۈچىلەردۇر[43].",""
713,5,44,"بىز ھەقىقەتەن (مۇساغا) تەۋراتنى نازىل قىلدۇق، تەۋراتتا (توغرا يولغا يېتەكلەيدىغان) ھىدايەت ۋە نۇر بار. (ئاللاھنىڭ ھۆكمىگە) بويسۇنغان پەيغەمبەرلەر يەھۇدىيلار ئارىسىدا (تەۋرات بىلەن) ھۆكۈم قىلىدۇ. (يەھۇدىيلارنىڭ) زاھىتلىرى ۋە ئۆلىمالىرىمۇ (ئۆزگەرتىشتىن) ساقلاشقا بۇيرۇلغان كىتابۇللاھ (يەنى تەۋرات) بويىچە ھۆكۈم قىلىدۇ. ئۇلار تەۋراتنى (ئۆزگەرتىشتىن ساقلاشقا) نازارەتچى ئىدى. (ئى يەھۇدىيلارنىڭ ئۆلىمالىرى!) كىشىلەردىن قورقماڭلار، مەندىن قورقۇڭلار. مېنىڭ ئايەتلىرىمنى ئاز پۇلغا تېگىشمەڭلار (يەنى پۇل ـ مال، مەنسەپ ۋە پارا ئۈچۈن ئايەتلىرىمنىڭ ھۆكمىنى ئۆزگەرتىۋەتمەڭلار). كىملەركى ئاللاھ نازىل قىلغان ئايەتلەر بويىچە ھۆكۈم قىلمايدىكەن، ئۇلار كاپىرلاردۇر[44].",""
